Date,Stock,Close,Interest Rate,Inflation Rate,GDP
2018-03-05,JPM,115.05999755859376,1.42,2.366925,20505.2043
2018-03-05,MSFT,93.63999938964844,1.42,2.366925,20505.2043
2018-03-05,WFC,57.59000015258789,1.42,2.366925,20505.2043
2018-03-05,AMZN,76.18049621582031,1.42,2.366925,20505.2043
2018-03-05,MS,55.4900016784668,1.42,2.366925,20505.2043
2018-03-05,F,10.579999923706056,1.42,2.366925,20505.2043
2018-03-06,AMZN,76.88200378417969,1.42,2.366925,20508.00828888889
2018-03-06,AAPL,44.16749954223633,1.42,2.366925,20508.00828888889
2018-03-06,MSFT,93.31999969482422,1.42,2.366925,20508.00828888889
2018-03-06,CSCO,44.290000915527344,1.42,2.366925,20508.00828888889
2018-03-06,F,10.630000114440918,1.42,2.366925,20508.00828888889
2018-03-06,MS,56.560001373291016,1.42,2.366925,20508.00828888889
2018-03-06,JPM,115.16000366210938,1.42,2.366925,20508.00828888889
2018-03-06,WFC,57.06999969482422,1.42,2.366925,20508.00828888889
2018-03-07,JPM,114.7300033569336,1.42,2.366925,20510.81227777778
2018-03-07,F,10.630000114440918,1.42,2.366925,20510.81227777778
2018-03-07,MSFT,93.86000061035156,1.42,2.366925,20510.81227777778
2018-03-07,AAPL,43.75749969482422,1.42,2.366925,20510.81227777778
2018-03-07,MS,56.880001068115234,1.42,2.366925,20510.81227777778
2018-03-07,WFC,56.59999847412109,1.42,2.366925,20510.81227777778
2018-03-07,CSCO,44.20000076293945,1.42,2.366925,20510.81227777778
2018-03-07,AMZN,77.25,1.42,2.366925,20510.81227777778
2018-03-08,WFC,56.720001220703125,1.42,2.366925,20513.616266666668
2018-03-08,AAPL,44.23500061035156,1.42,2.366925,20513.616266666668
2018-03-08,AMZN,77.59300231933594,1.42,2.366925,20513.616266666668
2018-03-08,F,10.609999656677246,1.42,2.366925,20513.616266666668
2018-03-08,MS,56.959999084472656,1.42,2.366925,20513.616266666668
2018-03-08,MSFT,94.43000030517578,1.42,2.366925,20513.616266666668
2018-03-08,CSCO,44.34000015258789,1.42,2.366925,20513.616266666668
2018-03-08,JPM,114.73999786376952,1.42,2.366925,20513.616266666668
2018-03-09,AMZN,78.94450378417969,1.42,2.366925,20516.42025555556
2018-03-09,CSCO,45.369998931884766,1.42,2.366925,20516.42025555556
2018-03-09,JPM,118.04000091552734,1.42,2.366925,20516.42025555556
2018-03-09,WFC,58.22999954223633,1.42,2.366925,20516.42025555556
2018-03-09,F,10.729999542236328,1.42,2.366925,20516.42025555556
2018-03-09,MS,58.66999816894531,1.42,2.366925,20516.42025555556
2018-03-09,MSFT,96.54000091552734,1.42,2.366925,20516.42025555556
2018-03-09,AAPL,44.994998931884766,1.42,2.366925,20516.42025555556
2018-03-12,AMZN,79.91950225830078,1.42,2.366925,20524.832222222223
2018-03-12,MSFT,96.7699966430664,1.42,2.366925,20524.832222222223
2018-03-12,AAPL,45.43000030517578,1.42,2.366925,20524.832222222223
2018-03-12,JPM,117.66000366210938,1.42,2.366925,20524.832222222223
2018-03-12,CSCO,45.54999923706055,1.42,2.366925,20524.832222222223
2018-03-12,WFC,58.02000045776367,1.42,2.366925,20524.832222222223
2018-03-12,F,10.8100004196167,1.42,2.366925,20524.832222222223
2018-03-12,MS,58.90999984741211,1.42,2.366925,20524.832222222223
2018-03-13,AMZN,79.40899658203125,1.42,2.366925,20527.636211111112
2018-03-13,JPM,116.25,1.42,2.366925,20527.636211111112
2018-03-13,CSCO,45.15999984741211,1.42,2.366925,20527.636211111112
2018-03-13,WFC,57.560001373291016,1.42,2.366925,20527.636211111112
2018-03-13,AAPL,44.99250030517578,1.42,2.366925,20527.636211111112
2018-03-13,F,10.779999732971191,1.42,2.366925,20527.636211111112
2018-03-13,MSFT,94.41000366210938,1.42,2.366925,20527.636211111112
2018-03-13,MS,58.02999877929688,1.42,2.366925,20527.636211111112
2018-03-14,AAPL,44.61000061035156,1.42,2.366925,20530.4402
2018-03-14,CSCO,45.27999877929688,1.42,2.366925,20530.4402
2018-03-14,WFC,56.630001068115234,1.42,2.366925,20530.4402
2018-03-14,JPM,114.9499969482422,1.42,2.366925,20530.4402
2018-03-14,AMZN,79.55000305175781,1.42,2.366925,20530.4402
2018-03-14,F,11.020000457763672,1.42,2.366925,20530.4402
2018-03-14,MSFT,93.8499984741211,1.42,2.366925,20530.4402
2018-03-14,MS,56.9900016784668,1.42,2.366925,20530.4402
2018-03-15,AAPL,44.66249847412109,1.43,2.366925,20533.24418888889
2018-03-15,MS,57.220001220703125,1.43,2.366925,20533.24418888889
2018-03-15,F,11.06999969482422,1.43,2.366925,20533.24418888889
2018-03-15,JPM,115.23999786376952,1.43,2.366925,20533.24418888889
2018-03-15,CSCO,45.33000183105469,1.43,2.366925,20533.24418888889
2018-03-15,WFC,56.83000183105469,1.43,2.366925,20533.24418888889
2018-03-15,AMZN,79.11599731445312,1.43,2.366925,20533.24418888889
2018-03-15,MSFT,94.18000030517578,1.43,2.366925,20533.24418888889
2018-03-16,MS,57.5099983215332,1.43,2.366925,20536.04817777778
2018-03-16,MSFT,94.5999984741211,1.43,2.366925,20536.04817777778
2018-03-16,CSCO,45.0099983215332,1.43,2.366925,20536.04817777778
2018-03-16,AAPL,44.505001068115234,1.43,2.366925,20536.04817777778
2018-03-16,JPM,115.44000244140624,1.43,2.366925,20536.04817777778
2018-03-16,F,11.149999618530272,1.43,2.366925,20536.04817777778
2018-03-16,WFC,55.900001525878906,1.43,2.366925,20536.04817777778
2018-03-16,AMZN,78.58399963378906,1.43,2.366925,20536.04817777778
2018-03-19,MSFT,92.88999938964844,1.43,2.366925,20544.460144444445
2018-03-19,CSCO,44.27000045776367,1.43,2.366925,20544.460144444445
2018-03-19,MS,56.95000076293945,1.43,2.366925,20544.460144444445
2018-03-19,WFC,55.47999954223633,1.43,2.366925,20544.460144444445
2018-03-19,AAPL,43.82500076293945,1.43,2.366925,20544.460144444445
2018-03-19,JPM,114.52999877929688,1.43,2.366925,20544.460144444445
2018-03-19,F,11.010000228881836,1.43,2.366925,20544.460144444445
2018-03-19,AMZN,77.24649810791016,1.43,2.366925,20544.460144444445
2018-03-20,CSCO,44.369998931884766,1.44,2.366925,20547.26413333333
2018-03-20,WFC,54.900001525878906,1.44,2.366925,20547.26413333333
2018-03-20,JPM,114.63999938964844,1.44,2.366925,20547.26413333333
2018-03-20,AMZN,79.32550048828125,1.44,2.366925,20547.26413333333
2018-03-20,F,10.989999771118164,1.44,2.366925,20547.26413333333
2018-03-20,MS,57.470001220703125,1.44,2.366925,20547.26413333333
2018-03-20,MSFT,93.12999725341795,1.44,2.366925,20547.26413333333
2018-03-20,AAPL,43.810001373291016,1.44,2.366925,20547.26413333333
2018-03-21,MS,57.11000061035156,1.44,2.366925,20550.068122222223
2018-03-21,CSCO,44.310001373291016,1.44,2.366925,20550.068122222223
2018-03-21,MSFT,92.4800033569336,1.44,2.366925,20550.068122222223
2018-03-21,JPM,114.73999786376952,1.44,2.366925,20550.068122222223
2018-03-21,AAPL,42.817501068115234,1.44,2.366925,20550.068122222223
2018-03-21,WFC,54.790000915527344,1.44,2.366925,20550.068122222223
2018-03-21,AMZN,79.09300231933594,1.44,2.366925,20550.068122222223
2018-03-21,F,11.100000381469728,1.44,2.366925,20550.068122222223
2018-03-22,AAPL,42.212501525878906,1.68,2.366925,20552.87211111111
2018-03-22,F,10.75,1.68,2.366925,20552.87211111111
2018-03-22,MS,54.63999938964844,1.68,2.366925,20552.87211111111
2018-03-22,AMZN,77.24600219726562,1.68,2.366925,20552.87211111111
2018-03-22,WFC,52.52999877929688,1.68,2.366925,20552.87211111111
2018-03-22,JPM,109.9499969482422,1.68,2.366925,20552.87211111111
2018-03-22,MSFT,89.79000091552734,1.68,2.366925,20552.87211111111
2018-03-22,CSCO,43.06999969482422,1.68,2.366925,20552.87211111111
2018-03-23,CSCO,42.41999816894531,1.68,2.366925,20555.6761
2018-03-23,JPM,107.01000213623048,1.68,2.366925,20555.6761
2018-03-23,AAPL,41.23500061035156,1.68,2.366925,20555.6761
2018-03-23,F,10.5600004196167,1.68,2.366925,20555.6761
2018-03-23,MSFT,87.18000030517578,1.68,2.366925,20555.6761
2018-03-23,MS,52.06999969482422,1.68,2.366925,20555.6761
2018-03-23,WFC,50.97999954223633,1.68,2.366925,20555.6761
2018-03-23,AMZN,74.77799987792969,1.68,2.366925,20555.6761
2018-03-26,MS,54.29999923706055,1.68,2.366925,20564.088066666667
2018-03-26,F,10.829999923706056,1.68,2.366925,20564.088066666667
2018-03-26,AMZN,77.79299926757812,1.68,2.366925,20564.088066666667
2018-03-26,AAPL,43.192501068115234,1.68,2.366925,20564.088066666667
2018-03-26,MSFT,93.77999877929688,1.68,2.366925,20564.088066666667
2018-03-26,JPM,110.30999755859376,1.68,2.366925,20564.088066666667
2018-03-26,WFC,52.290000915527344,1.68,2.366925,20564.088066666667
2018-03-26,CSCO,44.060001373291016,1.68,2.366925,20564.088066666667
2018-03-27,MS,53.150001525878906,1.68,2.366925,20566.89205555556
2018-03-27,JPM,108.16999816894533,1.68,2.366925,20566.89205555556
2018-03-27,WFC,51.09999847412109,1.68,2.366925,20566.89205555556
2018-03-27,MSFT,89.47000122070312,1.68,2.366925,20566.89205555556
2018-03-27,F,10.829999923706056,1.68,2.366925,20566.89205555556
2018-03-27,CSCO,42.68000030517578,1.68,2.366925,20566.89205555556
2018-03-27,AMZN,74.85250091552734,1.68,2.366925,20566.89205555556
2018-03-27,AAPL,42.084999084472656,1.68,2.366925,20566.89205555556
2018-03-28,WFC,51.47999954223633,1.68,2.366925,20569.696044444445
2018-03-28,CSCO,41.65999984741211,1.68,2.366925,20569.696044444445
2018-03-28,AMZN,71.57099914550781,1.68,2.366925,20569.696044444445
2018-03-28,JPM,108.0,1.68,2.366925,20569.696044444445
2018-03-28,AAPL,41.619998931884766,1.68,2.366925,20569.696044444445
